date,market
21/11/2005,5066
22/11/2005,5030.4
23/11/2005,5047.05
24/11/2005,5099.5
25/11/2005,5210.45
28/11/2005,5312.9
29/11/2005,5298.4
30/11/2005,5242
01/12/2005,5316.7
02/12/2005,5364.8
05/12/2005,5350.4
06/12/2005,5313.5
07/12/2005,5339.3
08/12/2005,5364.95
09/12/2005,5394.45
12/12/2005,5399.85
13/12/2005,5455.15
14/12/2005,5504.4
15/12/2005,5399.9
16/12/2005,5471.55
19/12/2005,5564.15
20/12/2005,5545.2
21/12/2005,5539.3
22/12/2005,5549.4
23/12/2005,5488.5
26/12/2005,5331.8
27/12/2005,5469.85
28/12/2005,5452.75
29/12/2005,5447.1
30/12/2005,5541.45
02/01/2006,5553.25
03/01/2006,5640.4
04/01/2006,5728.15
05/01/2006,5821.55
06/01/2006,5859
09/01/2006,5862.15
10/01/2006,5790.2
12/01/2006,5799.3
13/01/2006,5810.3
16/01/2006,5758.85
17/01/2006,5698.2
18/01/2006,5647.6
19/01/2006,5743.6
20/01/2006,5815.4
23/01/2006,5830.9
24/01/2006,5796.85
25/01/2006,5755.55
27/01/2006,5925.9
30/01/2006,5853.8
31/01/2006,5882.9
01/02/2006,5801.9
02/02/2006,5813.45
03/02/2006,5824.75
06/02/2006,5866.9
07/02/2006,5949.6
08/02/2006,5960.15
10/02/2006,6037.65
13/02/2006,6085.4
14/02/2006,6047.9
15/02/2006,6017.6
16/02/2006,6020.8
17/02/2006,5899.95
20/02/2006,5840
21/02/2006,5879.05
22/02/2006,5866.35
23/02/2006,5795.8
24/02/2006,5913.05
27/02/2006,5951.45
28/02/2006,5966.65
01/03/2006,6040.05
02/03/2006,6139.25
03/03/2006,6182.6
06/03/2006,6227.6
07/03/2006,6276.65
08/03/2006,6163.9
09/03/2006,6195.75
10/03/2006,6258.35
13/03/2006,6250.7
14/03/2006,6234.35
16/03/2006,6291.15
17/03/2006,6281.9
20/03/2006,6323.25
21/03/2006,6309.25
22/03/2006,6245.95
23/03/2006,6257.5
24/03/2006,6327.5
27/03/2006,6334.15
28/03/2006,6261.25
29/03/2006,6293.65
30/03/2006,6266.6
31/03/2006,6412.1
03/04/2006,6544.45
04/04/2006,6648.5
05/04/2006,6752.6
07/04/2006,6651.9
10/04/2006,6694.15
12/04/2006,6601.05
13/04/2006,6383.4
17/04/2006,6512.2
18/04/2006,6609.7
19/04/2006,6598
20/04/2006,6637
21/04/2006,6599.75
24/04/2006,6604.9
25/04/2006,6518.4
26/04/2006,6624.8
27/04/2006,6583.35
28/04/2006,6672.4
02/05/2006,6954.2
03/05/2006,7039
04/05/2006,7099.8
05/05/2006,7119.5
08/05/2006,7125.45
09/05/2006,7134.2
10/05/2006,7213.9
11/05/2006,7168.65
12/05/2006,7064.2
15/05/2006,6693.85
16/05/2006,6653.2
17/05/2006,6831.25
18/05/2006,6274
19/05/2006,5971.5
22/05/2006,5559.95
23/05/2006,5843.9
24/05/2006,5753.9
25/05/2006,5684.4
26/05/2006,5880.25
29/05/2006,6015.4
30/05/2006,5965.95
31/05/2006,5827.4
01/06/2006,5648.95
02/06/2006,5719.55
05/06/2006,5603.05
06/06/2006,5470.55
07/06/2006,5115.7
08/06/2006,4670.6
09/06/2006,5057.65
12/06/2006,4945.25
13/06/2006,4634.85
14/06/2006,4517.8
15/06/2006,4791
16/06/2006,5037.35
19/06/2006,5140.15
20/06/2006,5106.5
21/06/2006,5195.8
22/06/2006,5328.9
23/06/2006,5328.4
26/06/2006,5082.7
27/06/2006,5077.3
28/06/2006,5036.15
29/06/2006,5052.35
30/06/2006,5264.3
03/07/2006,5273.6
04/07/2006,5262.95
05/07/2006,5333.95
06/07/2006,5310.75
07/07/2006,5181.9
10/07/2006,5233.2
11/07/2006,5234
12/07/2006,5279.05
13/07/2006,5272.2
14/07/2006,5217.1
17/07/2006,5062.95
18/07/2006,4962.85
19/07/2006,4814.8
20/07/2006,4950.2
21/07/2006,4839.3
24/07/2006,4916.65
25/07/2006,5057.6
26/07/2006,5135.7
27/07/2006,5182
28/07/2006,5265.05
31/07/2006,5335.1
01/08/2006,5304.35
02/08/2006,5381.15
03/08/2006,5385.25
04/08/2006,5342.9
07/08/2006,5369.25
08/08/2006,5443.4
09/08/2006,5534.65
10/08/2006,5617.7
11/08/2006,5656.85
14/08/2006,5735.9
16/08/2006,5835.2
17/08/2006,5808.35
18/08/2006,5812.5
21/08/2006,5913.8
22/08/2006,5925.75
23/08/2006,5810.75
24/08/2006,5851.1
25/08/2006,5931.6
28/08/2006,5972.25
29/08/2006,6000.75
30/08/2006,5999.55
31/08/2006,5940.5
01/09/2006,6012.35
04/09/2006,6106.2
05/09/2006,6173.05
06/09/2006,6224.5
07/09/2006,6205.05
08/09/2006,6235.9
11/09/2006,5992.85
12/09/2006,6082.2
13/09/2006,6223.8
14/09/2006,6278.1
15/09/2006,6280.55
18/09/2006,6301.6
19/09/2006,6221.65
20/09/2006,6253.35
21/09/2006,6327.95
22/09/2006,6316.65
25/09/2006,6270.85
26/09/2006,6314.35
27/09/2006,6399.55
28/09/2006,6498.1
29/09/2006,6510.4
03/10/2006,6505.8
04/10/2006,6466.15
05/10/2006,6576
06/10/2006,6596.4
09/10/2006,6622.8
10/10/2006,6617
11/10/2006,6527.15
12/10/2006,6622.05
13/10/2006,6655.5
16/10/2006,6678.05
17/10/2006,6657.25
18/10/2006,6661.1
19/10/2006,6565.4
20/10/2006,6580.9
23/10/2006,6558.5
26/10/2006,6637.5
27/10/2006,6732.7
30/10/2006,6797.05
31/10/2006,6823.15
01/11/2006,6820.75
02/11/2006,6861.55
03/11/2006,6882.55
06/11/2006,6924.15
07/11/2006,6924
08/11/2006,6879.35
09/11/2006,6886.2
10/11/2006,6951.35
13/11/2006,6998
14/11/2006,6996.1
15/11/2006,7063.1
16/11/2006,7096.6
17/11/2006,6942.4
20/11/2006,6859.5
21/11/2006,6986.95
22/11/2006,7030.85
23/11/2006,7039.35
24/11/2006,7071.4
27/11/2006,7101.95
28/11/2006,7017.6
29/11/2006,7017.2
30/11/2006,6967.25
01/12/2006,7124.65
04/12/2006,7188.45
05/12/2006,7177.05
06/12/2006,7125.9
07/12/2006,7137.05
08/12/2006,7127.6
11/12/2006,6860.85
12/12/2006,6529.05
13/12/2006,6703
14/12/2006,6873.35
15/12/2006,6983.15
18/12/2006,6955.4
19/12/2006,6839.25
20/12/2006,6795.55
21/12/2006,6793.85
22/12/2006,6835.9
26/12/2006,6982.55
27/12/2006,7040.75
28/12/2006,7052.55
29/12/2006,7106.35
02/01/2007,7168.65
03/01/2007,7209.85
04/01/2007,7175.8
05/01/2007,7167.15
08/01/2007,7070.05
09/01/2007,6983.7
10/01/2007,6932.65
11/01/2007,7068.75
12/01/2007,7216.35
15/01/2007,7270.95
16/01/2007,7317.5
17/01/2007,7362.9
18/01/2007,7380.05
19/01/2007,7340.05
22/01/2007,7333.15
23/01/2007,7200.35
24/01/2007,7295.8
25/01/2007,7347.4
29/01/2007,7327.9
31/01/2007,7268.05
01/02/2007,7326.5
02/02/2007,7397.1
05/02/2007,7453.3
06/02/2007,7474.05
07/02/2007,7509.75
08/02/2007,7507.35
09/02/2007,7346.15
12/02/2007,7067.95
13/02/2007,7019.45
14/02/2007,7054.7
15/02/2007,7284.65
19/02/2007,7266.55
20/02/2007,7188.15
21/02/2007,7151.4
22/02/2007,7044.1
23/02/2007,6886.7
26/02/2007,6946.55
27/02/2007,6958.25
28/02/2007,6722.1
01/03/2007,6761.05
02/03/2007,6750.45
05/03/2007,6369.45
06/03/2007,6433.9
07/03/2007,6295.4
08/03/2007,6579.25
09/03/2007,6527.15
12/03/2007,6577.7
13/03/2007,6616.5
14/03/2007,6458.55
15/03/2007,6468.1
16/03/2007,6419.4
19/03/2007,6537.1
20/03/2007,6622.25
21/03/2007,6698.65
22/03/2007,6857.1
23/03/2007,6940.9
26/03/2007,6897.25
28/03/2007,6807.75
29/03/2007,6778.65
30/03/2007,6878.05
02/04/2007,6582.1
03/04/2007,6600.1
04/04/2007,6648
05/04/2007,6730.2
09/04/2007,6934.15
10/04/2007,6968.4
11/04/2007,6940.55
12/04/2007,6941.7
13/04/2007,7121.55
16/04/2007,7257.8
17/04/2007,7235.3
18/04/2007,7286.65
19/04/2007,7308.2
20/04/2007,7365.75
23/04/2007,7303.55
24/04/2007,7425.2
25/04/2007,7476.65
26/04/2007,7469.15
27/04/2007,7408.05
30/04/2007,7527.3
03/05/2007,7663
04/05/2007,7646.2
07/05/2007,7606.3
08/05/2007,7507.9
09/05/2007,7563.5
10/05/2007,7561.35
11/05/2007,7605.6
14/05/2007,7735.3
15/05/2007,7760.6
16/05/2007,7807.55
17/05/2007,7910.8
18/05/2007,7916.85
21/05/2007,8026.6
22/05/2007,8108.9
23/05/2007,7997.4
24/05/2007,7938.05
25/05/2007,7973.9
28/05/2007,8029.95
29/05/2007,8105.65
30/05/2007,7996.25
31/05/2007,8022.55
01/06/2007,8133.55
04/06/2007,8069.75
05/06/2007,8207.95
06/06/2007,8050.3
07/06/2007,8014.35
08/06/2007,7963.8
11/06/2007,7928.8
12/06/2007,7889.25
13/06/2007,7859.4
14/06/2007,8023.7
15/06/2007,8092.65
18/06/2007,8090.8
19/06/2007,8235.25
20/06/2007,8379.45
21/06/2007,8410.7
22/06/2007,8428.75
25/06/2007,8482.45
26/06/2007,8520.95
27/06/2007,8503.1
28/06/2007,8514.7
29/06/2007,8699.05
02/07/2007,8749.95
03/07/2007,8820.3
04/07/2007,8750.5
05/07/2007,8700.05
06/07/2007,8729.5
09/07/2007,8843.3
10/07/2007,8834.75
11/07/2007,8905.55
12/07/2007,9075.65
13/07/2007,9089.6
16/07/2007,9146
17/07/2007,9082.25
18/07/2007,9043.85
19/07/2007,9070.35
20/07/2007,9034.1
23/07/2007,9145
24/07/2007,9085.15
25/07/2007,8995.2
26/07/2007,9032.55
27/07/2007,8722
30/07/2007,8708.8
31/07/2007,8849.6
01/08/2007,8427.05
02/08/2007,8482.85
03/08/2007,8668.55
06/08/2007,8567.05
07/08/2007,8661.05
08/08/2007,8844
09/08/2007,8618.9
10/08/2007,8529.2
13/08/2007,8597.7
14/08/2007,8556.3
16/08/2007,8126.05
17/08/2007,8022.35
20/08/2007,8191.65
21/08/2007,7894
22/08/2007,7932.05
23/08/2007,7872.85
24/08/2007,7982.6
27/08/2007,8256.4
28/08/2007,8399.35
29/08/2007,8454.85
30/08/2007,8439.55
31/08/2007,8632.75
03/09/2007,8787.9
04/09/2007,8840.9
06/09/2007,8920.6
07/09/2007,8814.3
10/09/2007,8876.5
11/09/2007,8848.05
12/09/2007,8924.45
13/09/2007,9059.8
14/09/2007,8928.65
17/09/2007,8956.2
18/09/2007,9069.9
19/09/2007,9277.45
20/09/2007,9306.6
21/09/2007,9371.8
24/09/2007,9607.2
25/09/2007,9586.9
26/09/2007,9645.6
27/09/2007,9603.7
28/09/2007,9820.9
01/10/2007,10017.9
03/10/2007,10102.7
04/10/2007,10022.7
05/10/2007,9767.65
08/10/2007,9405.9
09/10/2007,9802.15
10/10/2007,10037.8
11/10/2007,10212.2
12/10/2007,10020.2
15/10/2007,10250.9
16/10/2007,10293
17/10/2007,9923
18/10/2007,9532.75
19/10/2007,9116
22/10/2007,9165.9
23/10/2007,9796.9
24/10/2007,9888.4
25/10/2007,9940.5
26/10/2007,10268.7
29/10/2007,10393
30/10/2007,10585
31/10/2007,10643.3
01/11/2007,10467.3
02/11/2007,10597.7
05/11/2007,10601
06/11/2007,10466.4
07/11/2007,10431.3
08/11/2007,10460.7
09/11/2007,10418.3
12/11/2007,10304.8
13/11/2007,10557.2
14/11/2007,10850.4
15/11/2007,11015.1
16/11/2007,11131.2
19/11/2007,11600.3
20/11/2007,11405.5
21/11/2007,10802.3
22/11/2007,10830.2
23/11/2007,10949.1
26/11/2007,11106.3
27/11/2007,11203.3
28/11/2007,11138
29/11/2007,11042.2
30/11/2007,11431.7
03/12/2007,11733.5
04/12/2007,11840.6
05/12/2007,12015.8
06/12/2007,11919.5
07/12/2007,11945
10/12/2007,12003.1
11/12/2007,12059.5
12/12/2007,12190
13/12/2007,12237.8
14/12/2007,12289.5
17/12/2007,11700.95
19/12/2007,11669.7
20/12/2007,11648.65
24/12/2007,11919.35
26/12/2007,12239.35
27/12/2007,12082.25
28/12/2007,12365.4
31/12/2007,12488.25
01/01/2008,12638.8
02/01/2008,12911.7
03/01/2008,12980.95
04/01/2008,13069.45
07/01/2008,13020.4
08/01/2008,12747.95
09/01/2008,12861.25
10/01/2008,12391.8
11/01/2008,12466.2
14/01/2008,12789.85
15/01/2008,12539.6
16/01/2008,12308.55
17/01/2008,12251.25
18/01/2008,11496.7
21/01/2008,10081.75
22/01/2008,9406.35
23/01/2008,10219.6
24/01/2008,9879.5
25/01/2008,10696.65
28/01/2008,10689.35
29/01/2008,10562.75
30/01/2008,10235.1
31/01/2008,10130
01/02/2008,10219.35
04/02/2008,10534.9
05/02/2008,10587.45
06/02/2008,10343.1
07/02/2008,9968.15
08/02/2008,9740.6
11/02/2008,9212.25
12/02/2008,9173
13/02/2008,9209.45
14/02/2008,9743
15/02/2008,9927.2
18/02/2008,9954.2
19/02/2008,9975.5
20/02/2008,9688.55
21/02/2008,9725.9
22/02/2008,9559.1
25/02/2008,9616.2
26/02/2008,9775.7
27/02/2008,9794.65
28/02/2008,9658.05
29/02/2008,9636.1
03/03/2008,9064.35
04/03/2008,8762.2
05/03/2008,8664.15
07/03/2008,8243.1
10/03/2008,8241.8
11/03/2008,8614.95
12/03/2008,8587.15
13/03/2008,8001.4
14/03/2008,8209.75
17/03/2008,7577.25
18/03/2008,7473.15
19/03/2008,7431.15
24/03/2008,7339.1
25/03/2008,7955
26/03/2008,8034.8
27/03/2008,7979.8
31/03/2008,7975.75
01/04/2008,7894.7
02/04/2008,7970
03/04/2008,7963.85
04/04/2008,7774.3
07/04/2008,7982.8
08/04/2008,7977.3
09/04/2008,8114.2
10/04/2008,8063.3
11/04/2008,8100.05
15/04/2008,8248.65
16/04/2008,8341.2
21/04/2008,8772.75
22/04/2008,8958.35
23/04/2008,8894.75
24/04/2008,8836.4
25/04/2008,8963.8
28/04/2008,8996.55
29/04/2008,9180.1
30/04/2008,9170.95
02/05/2008,9363.8
05/05/2008,9435.95
06/05/2008,9257.25
07/05/2008,9160
08/05/2008,8964.65
09/05/2008,8661
12/05/2008,8653.8
13/05/2008,8664.3
14/05/2008,8750.25
15/05/2008,8910.55
19/05/2008,9014.9
20/05/2008,8887.7
21/05/2008,8895.3
22/05/2008,8705.1
23/05/2008,8541
26/05/2008,8244.85
27/05/2008,8112.5
28/05/2008,8278.85
29/05/2008,8210.7
02/06/2008,7939.6
03/06/2008,7897.7
04/06/2008,7596
05/06/2008,7749.95
06/06/2008,7648.15
09/06/2008,7357.55
10/06/2008,7225.75
11/06/2008,7376.95
12/06/2008,7414.95
16/06/2008,7484.1
17/06/2008,7752.8
18/06/2008,7603.85
19/06/2008,7410.8
23/06/2008,6797.55
24/06/2008,6699.95
25/06/2008,6791.05
26/06/2008,6761.95
30/06/2008,6233.2
01/07/2008,5916.75
02/07/2008,6276.45
03/07/2008,5982.5
08/07/2008,6371.7
10/07/2008,6691.4
14/07/2008,6382.5
15/07/2008,6118.9
16/07/2008,6012.2
17/07/2008,6205.55
21/07/2008,6434.35
22/07/2008,6648.65
23/07/2008,7164.2
24/07/2008,7117.25
28/07/2008,7024.8
29/07/2008,6650.65
30/07/2008,6925.1
31/07/2008,6936.8
01/08/2008,7166.2
04/08/2008,7257
05/08/2008,7515.9
06/08/2008,7420.4
07/08/2008,7443.05
11/08/2008,7655.05
12/08/2008,7513.15
13/08/2008,7439.8
18/08/2008,7080.6
19/08/2008,7028.95
20/08/2008,7100.5
21/08/2008,6896.75
25/08/2008,6987.65
26/08/2008,7008.05
27/08/2008,6940.6
28/08/2008,6881.75
29/08/2008,7138.3
01/09/2008,7110
03/09/2008,7372
04/09/2008,7322.75
05/09/2008,7103.65
08/09/2008,7237.7
09/09/2008,7169.05
10/09/2008,7094.45
11/09/2008,7006.15
15/09/2008,6513.9
16/09/2008,6510.8
17/09/2008,6319.55
18/09/2008,6307.1
22/09/2008,6547.15
23/09/2008,6377.75
24/09/2008,6423.3
25/09/2008,6367
29/09/2008,5885.05
30/09/2008,6043.15
02/10/2008,6105.7
03/10/2008,5887.4
06/10/2008,5513.9
07/10/2008,5434.75
08/10/2008,5165.4
10/10/2008,4715.4
13/10/2008,5017.55
14/10/2008,5120.9
15/10/2008,4851.25
16/10/2008,4835.45
17/10/2008,4670.45
20/10/2008,4709.85
21/10/2008,4896.15
22/10/2008,4719.7
23/10/2008,4552.55
28/10/2008,4122.85
30/10/2008,4068.8
31/10/2008,4291.3
03/11/2008,4508.15
04/11/2008,4756.95
05/11/2008,4635.3
06/11/2008,4516.1
07/11/2008,4605.35
10/11/2008,4826.5
11/11/2008,4587.85
13/11/2008,4468.95
17/11/2008,4231.35
18/11/2008,4100.7
19/11/2008,3972.2
20/11/2008,3822.6
24/11/2008,3813.4
25/11/2008,3782.1
27/11/2008,3830.7
01/12/2008,3808.3
02/12/2008,3814.5
03/12/2008,3907.35
04/12/2008,4099.25
05/12/2008,4036
08/12/2008,4066.05
10/12/2008,4203.25
11/12/2008,4288.6
12/12/2008,4323.85
15/12/2008,4400.85
16/12/2008,4505.4
17/12/2008,4354.1
18/12/2008,4524.5
19/12/2008,4603.1
22/12/2008,4576.7
23/12/2008,4403.8
24/12/2008,4403.9
26/12/2008,4325.25
29/12/2008,4452
30/12/2008,4558
31/12/2008,4555.7
01/01/2009,4670.1
02/01/2009,4769.75
05/01/2009,4928.45
06/01/2009,4944.8
07/01/2009,4542.05
09/01/2009,4408.8
12/01/2009,4328.3
13/01/2009,4247.4
14/01/2009,4395.05
15/01/2009,4256.85
16/01/2009,4310.9
19/01/2009,4327.55
20/01/2009,4287.1
21/01/2009,4184.75
22/01/2009,4139.45
23/01/2009,3989.4
27/01/2009,4051.8
28/01/2009,4150.05
29/01/2009,4143.8
30/01/2009,4230.15
02/02/2009,4107.35
03/02/2009,4061.3
04/02/2009,4070.55
05/02/2009,4048.7
06/02/2009,4138.15
09/02/2009,4257.85
10/02/2009,4280.2
11/02/2009,4269.4
12/02/2009,4231.35
13/02/2009,4307.35
16/02/2009,4166.2
17/02/2009,4051.1
18/02/2009,4034
19/02/2009,4054.2
20/02/2009,3981.8
24/02/2009,3917.55
25/02/2009,3959.1
26/02/2009,3960.6
27/02/2009,3980.55
02/03/2009,3849.9
03/03/2009,3788.85
04/03/2009,3786.6
05/03/2009,3679.35
06/03/2009,3688.8
09/03/2009,3595.1
12/03/2009,3641.75
13/03/2009,3802.4
16/03/2009,3919.1
17/03/2009,3900.4
18/03/2009,3974.6
19/03/2009,4000.45
20/03/2009,3969.75
23/03/2009,4126.4
24/03/2009,4086.75
25/03/2009,4189.9
26/03/2009,4279.85
27/03/2009,4390.55
30/03/2009,4247.4
31/03/2009,4336.45
01/04/2009,4388.15
02/04/2009,4579.15
06/04/2009,4720.65
08/04/2009,4799.85
09/04/2009,4896.25
13/04/2009,5032.35
15/04/2009,5247.15
16/04/2009,5012
17/04/2009,5118
20/04/2009,5226.4
21/04/2009,5183.85
22/04/2009,5141.35
23/04/2009,5271.45
24/04/2009,5386.4
27/04/2009,5341.05
28/04/2009,5134.65
29/04/2009,5281.8
04/05/2009,5508.75
05/05/2009,5607.9
06/05/2009,5478.5
07/05/2009,5595.85
08/05/2009,5526.75
11/05/2009,5469.05
12/05/2009,5599.9
13/05/2009,5598.6
14/05/2009,5664.55
15/05/2009,5742.35
18/05/2009,6593.75
19/05/2009,6823.65
20/05/2009,7078.35
21/05/2009,7047.05
22/05/2009,7122.9
25/05/2009,7271.9
26/05/2009,7048.25
27/05/2009,7341.9
28/05/2009,7342.45
29/05/2009,7474.3
01/06/2009,7696.15
02/06/2009,7646.4
03/06/2009,7748.95
04/06/2009,7897.2
05/06/2009,7900.7
08/06/2009,7483.5
09/06/2009,7827.85
10/06/2009,8012
11/06/2009,8019.8
12/06/2009,7930.2
15/06/2009,7885.25
16/06/2009,8066.2
17/06/2009,7703.6
18/06/2009,7534.4
19/06/2009,7669.2
22/06/2009,7602.1
23/06/2009,7605.25
24/06/2009,7792.3
25/06/2009,7787.5
26/06/2009,7972.15
29/06/2009,8092.8
30/06/2009,7794.7
01/07/2009,7847.25
02/07/2009,7841.45
03/07/2009,7992.5
06/07/2009,7515.65
07/07/2009,7594.5
08/07/2009,7356.65
09/07/2009,7393.2
10/07/2009,7208
13/07/2009,7038.2
14/07/2009,7413.95
15/07/2009,7707.65
16/07/2009,7667.95
17/07/2009,7860.9
20/07/2009,8119.45
21/07/2009,8108.25
22/07/2009,7961.05
23/07/2009,8114.85
24/07/2009,8225.55
27/07/2009,8301.05
28/07/2009,8370.85
29/07/2009,8240
30/07/2009,8359.9
31/07/2009,8473.65
03/08/2009,8646.35
04/08/2009,8598.45
05/08/2009,8662.9
06/08/2009,8428.45
07/08/2009,8222.95
10/08/2009,8123.75
11/08/2009,8183.95
12/08/2009,8175.55
13/08/2009,8484.85
14/08/2009,8434.95
17/08/2009,8083.9
18/08/2009,8270.4
19/08/2009,8106.5
20/08/2009,8173.9
21/08/2009,8239.05
24/08/2009,8414.95
25/08/2009,8421.4
26/08/2009,8500.8
27/08/2009,8475.55
28/08/2009,8551.25
31/08/2009,8542.4
01/09/2009,8438.5
02/09/2009,8381.8
03/09/2009,8403.6
04/09/2009,8502.55
07/09/2009,8722.4
08/09/2009,8689.8
09/09/2009,8704.75
10/09/2009,8701.15
11/09/2009,8648.35
14/09/2009,8715.4
15/09/2009,8946.05
16/09/2009,9048.8
17/09/2009,9087.6
18/09/2009,9186.95
22/09/2009,9223.9
23/09/2009,9118.55
24/09/2009,9163.4
25/09/2009,9210.9
29/09/2009,9256.55
30/09/2009,9360.65
01/10/2009,9391.05
05/10/2009,9203.05
06/10/2009,9266.95
07/10/2009,9359
08/10/2009,9430.1
09/10/2009,9391.7
12/10/2009,9575.35
14/10/2009,9779.45
15/10/2009,9887
16/10/2009,9991.65
20/10/2009,9991.5
21/10/2009,9818.35
22/10/2009,9661.05
23/10/2009,9739.95
26/10/2009,9641.25
27/10/2009,9327.75
28/10/2009,9334.3
29/10/2009,9141.4
30/10/2009,9162.4
03/11/2009,8895.15
04/11/2009,9188.05
05/11/2009,9390.8
06/11/2009,9552.85
09/11/2009,9805.25
10/11/2009,9779.7
11/11/2009,9989.95
12/11/2009,9803.3
13/11/2009,9880.75
16/11/2009,9994.5
17/11/2009,10016.9
18/11/2009,10015.55
19/11/2009,9862.65
20/11/2009,9922.7
23/11/2009,9946.4
24/11/2009,9993.15
25/11/2009,9991.55
26/11/2009,9883.7
27/11/2009,9760.45
30/11/2009,9933.2
01/12/2009,10142.35
02/12/2009,10197.6
03/12/2009,10272.25
04/12/2009,10273.25
07/12/2009,10147.35
08/12/2009,10330.7
09/12/2009,10226.9
10/12/2009,10269.7
11/12/2009,10223.05
14/12/2009,10197.95
15/12/2009,10031.05
16/12/2009,10063.5
17/12/2009,10139.15
18/12/2009,10069.95
21/12/2009,10029.25
22/12/2009,10127.4
23/12/2009,10282.25
24/12/2009,10357.95
29/12/2009,10328.55
30/12/2009,10355.4
31/12/2009,10382.7
04/01/2010,10508
05/01/2010,10667.1
06/01/2010,10757.85
07/01/2010,10669.75
08/01/2010,10660.45
11/01/2010,10743.1
12/01/2010,10632.7
13/01/2010,10690.25
14/01/2010,10787.05
15/01/2010,10760
18/01/2010,10811.2
19/01/2010,10709.15
20/01/2010,10701.95
21/01/2010,10434.9
22/01/2010,10350.75
25/01/2010,10167.85
27/01/2010,9801.65
28/01/2010,9905.65
29/01/2010,9985.7
01/02/2010,10151.65
02/02/2010,10042.05
03/02/2010,10253.1
04/02/2010,10059.35
05/02/2010,9828.25
08/02/2010,9972.2
09/02/2010,10010.9
10/02/2010,9989.25
11/02/2010,10061.8
15/02/2010,10025.95
16/02/2010,10103.5
17/02/2010,10209.65
18/02/2010,10129.5
19/02/2010,10014.75
22/02/2010,9948.5
23/02/2010,9928.25
24/02/2010,9936.6
25/02/2010,9918.35
26/02/2010,10099.95
02/03/2010,10305.55
03/03/2010,10500.9
04/03/2010,10606.45
05/03/2010,10665.2
08/03/2010,10703.25
09/03/2010,10599.1
10/03/2010,10552.2
11/03/2010,10505.25
12/03/2010,10508.85
15/03/2010,10446.15
16/03/2010,10508.2
17/03/2010,10542.4
18/03/2010,10561.2
19/03/2010,10607
22/03/2010,10512.1
23/03/2010,10549.9
25/03/2010,10573.35
26/03/2010,10691.45
29/03/2010,10733.55
30/03/2010,10756.95
31/03/2010,10773.75
01/04/2010,10829.35
05/04/2010,10998.3
06/04/2010,11020.35
07/04/2010,11058.4
08/04/2010,11013.4
09/04/2010,11024.25
12/04/2010,10947.75
13/04/2010,10948.1
15/04/2010,10901.7
16/04/2010,10862.45
19/04/2010,10744.1
20/04/2010,10864.85
21/04/2010,10950.55
22/04/2010,10975.45
23/04/2010,10986.9
26/04/2010,11014.85
27/04/2010,10975.85
28/04/2010,10852.3
29/04/2010,10918.75
30/04/2010,11082.1
03/05/2010,11061.9
04/05/2010,10857.85
05/05/2010,10975.9
06/05/2010,10915.6
07/05/2010,10637.25
10/05/2010,10894.35
11/05/2010,10775.2
12/05/2010,10892.85
13/05/2010,11038.45
14/05/2010,10895.3
17/05/2010,10902.1
18/05/2010,10882.55
19/05/2010,10600.95
20/05/2010,10624.25
21/05/2010,10507.1
24/05/2010,10497.7
25/05/2010,10180.25
26/05/2010,10355.2
27/05/2010,10459.75
28/05/2010,10681.3
31/05/2010,10821.75
01/06/2010,10631.7
02/06/2010,10729.6
03/06/2010,10896.05
04/06/2010,10921.8
07/06/2010,10759.65
08/06/2010,10682.9
09/06/2010,10789
10/06/2010,10930.15
11/06/2010,10914
14/06/2010,10969.6
15/06/2010,11028.55
16/06/2010,11062.7
17/06/2010,11083.55
18/06/2010,11020.65
21/06/2010,11199.9
22/06/2010,11137.1
23/06/2010,11199.85
24/06/2010,11220.55
25/06/2010,11180.3
28/06/2010,11335.75
29/06/2010,11254.8
30/06/2010,11304.45
01/07/2010,11270.4
02/07/2010,11239.95
05/07/2010,11232.7
06/07/2010,11308.75
07/07/2010,11266.9
08/07/2010,11352.55
09/07/2010,11400.95
12/07/2010,11428.75
13/07/2010,11480.7
14/07/2010,11465.8
15/07/2010,11468.85
16/07/2010,11535.5
19/07/2010,11587.05
20/07/2010,11539.2
21/07/2010,11598.4
22/07/2010,11637.4
23/07/2010,11577.75
26/07/2010,11526.15
27/07/2010,11549
28/07/2010,11583.05
29/07/2010,11606.25
30/07/2010,11564.25
02/08/2010,11698.75
03/08/2010,11748.8
04/08/2010,11738.3
05/08/2010,11717.15
06/08/2010,11687.65
09/08/2010,11821.45
10/08/2010,11787.35
11/08/2010,11691.5
12/08/2010,11759.5
13/08/2010,11883.8
16/08/2010,11857.15
17/08/2010,11899.7
18/08/2010,12002.65
19/08/2010,12112.3
20/08/2010,12105.7
23/08/2010,12145
24/08/2010,12062.55
25/08/2010,11929.45
26/08/2010,11945.75
27/08/2010,11825.4
30/08/2010,11828.55
31/08/2010,11797.6
01/09/2010,11983.2
02/09/2010,12038.8
03/09/2010,12078.6
06/09/2010,12239.6
07/09/2010,12231.85
08/09/2010,12229.75
09/09/2010,12295.35
13/09/2010,12509.35
14/09/2010,12483.4
15/09/2010,12539.5
16/09/2010,12398.3
17/09/2010,12583.3
20/09/2010,12697.15
21/09/2010,12644.6
22/09/2010,12609.45
23/09/2010,12590.6
24/09/2010,12691.3
27/09/2010,12725.8
28/09/2010,12745.45
29/09/2010,12707.85
30/09/2010,12585.3
